Date,Share,close
6-Oct-15,Share23,116.0
7-Oct-15,Share23,115.8
8-Oct-15,Share23,118.1
9-Oct-15,Share23,118.1
12-Oct-15,Share23,116.85
13-Oct-15,Share23,115.95
14-Oct-15,Share23,124.25
15-Oct-15,Share23,125.7
16-Oct-15,Share23,126.55
19-Oct-15,Share23,128.0
20-Oct-15,Share23,126.0
21-Oct-15,Share23,126.55
23-Oct-15,Share23,128.15
26-Oct-15,Share23,127.7
27-Oct-15,Share23,127.8
28-Oct-15,Share23,126.65
29-Oct-15,Share23,126.0
30-Oct-15,Share23,129.45
2-Nov-15,Share23,125.9
3-Nov-15,Share23,126.05
4-Nov-15,Share23,127.65
5-Nov-15,Share23,128.0
6-Nov-15,Share23,127.75
9-Nov-15,Share23,128.2
10-Nov-15,Share23,127.15
11-Nov-15,Share23,125.75
13-Nov-15,Share23,125.05
16-Nov-15,Share23,122.5
17-Nov-15,Share23,122.4
18-Nov-15,Share23,124.25
19-Nov-15,Share23,125.35
20-Nov-15,Share23,128.15
23-Nov-15,Share23,131.2
24-Nov-15,Share23,130.4
26-Nov-15,Share23,131.0
27-Nov-15,Share23,133.6
30-Nov-15,Share23,135.75
1-Dec-15,Share23,136.2
2-Dec-15,Share23,134.85
3-Dec-15,Share23,133.55
4-Dec-15,Share23,133.0
7-Dec-15,Share23,131.9
8-Dec-15,Share23,132.3
9-Dec-15,Share23,132.1
10-Dec-15,Share23,130.9
11-Dec-15,Share23,130.05
14-Dec-15,Share23,127.85
15-Dec-15,Share23,127.5
16-Dec-15,Share23,127.85
17-Dec-15,Share23,128.6
18-Dec-15,Share23,127.75
21-Dec-15,Share23,129.45
22-Dec-15,Share23,136.6
23-Dec-15,Share23,134.95
24-Dec-15,Share23,134.35
28-Dec-15,Share23,137.45
29-Dec-15,Share23,136.7
30-Dec-15,Share23,137.85
31-Dec-15,Share23,136.9
1-Jan-16,Share23,142.2
4-Jan-16,Share23,139.25
5-Jan-16,Share23,149.4
6-Jan-16,Share23,143.95
7-Jan-16,Share23,139.2
8-Jan-16,Share23,146.5
11-Jan-16,Share23,147.45
12-Jan-16,Share23,143.05
13-Jan-16,Share23,143.05
14-Jan-16,Share23,144.45
15-Jan-16,Share23,143.2
18-Jan-16,Share23,139.9
19-Jan-16,Share23,139.25
20-Jan-16,Share23,135.9
21-Jan-16,Share23,134.0
22-Jan-16,Share23,137.2
25-Jan-16,Share23,138.3
27-Jan-16,Share23,135.85
28-Jan-16,Share23,136.0
29-Jan-16,Share23,138.9
1-Feb-16,Share23,135.85
2-Feb-16,Share23,133.4
3-Feb-16,Share23,135.65
4-Feb-16,Share23,136.0
5-Feb-16,Share23,135.5
8-Feb-16,Share23,139.0
9-Feb-16,Share23,134.1
10-Feb-16,Share23,132.55
11-Feb-16,Share23,128.7
12-Feb-16,Share23,133.75
15-Feb-16,Share23,131.45
16-Feb-16,Share23,128.7
17-Feb-16,Share23,131.25
18-Feb-16,Share23,131.05
19-Feb-16,Share23,129.9
22-Feb-16,Share23,129.05
23-Feb-16,Share23,128.35
24-Feb-16,Share23,127.8
25-Feb-16,Share23,126.4
26-Feb-16,Share23,125.2
29-Feb-16,Share23,126.85
1-Mar-16,Share23,133.7
2-Mar-16,Share23,131.85
3-Mar-16,Share23,132.0
4-Mar-16,Share23,131.15
8-Mar-16,Share23,129.95
9-Mar-16,Share23,129.05
10-Mar-16,Share23,131.4
11-Mar-16,Share23,127.45
14-Mar-16,Share23,126.05
15-Mar-16,Share23,122.2
16-Mar-16,Share23,124.6
17-Mar-16,Share23,129.95
18-Mar-16,Share23,133.45
21-Mar-16,Share23,138.0
22-Mar-16,Share23,138.55
23-Mar-16,Share23,135.6
28-Mar-16,Share23,132.65
29-Mar-16,Share23,135.95
30-Mar-16,Share23,139.8
31-Mar-16,Share23,141.7
1-Apr-16,Share23,135.3
4-Apr-16,Share23,138.35
5-Apr-16,Share23,136.05
6-Apr-16,Share23,136.95
7-Apr-16,Share23,135.1
8-Apr-16,Share23,136.9
11-Apr-16,Share23,137.0
12-Apr-16,Share23,137.65
13-Apr-16,Share23,136.95
18-Apr-16,Share23,137.45
20-Apr-16,Share23,139.25
21-Apr-16,Share23,141.5
22-Apr-16,Share23,143.3
25-Apr-16,Share23,141.65
26-Apr-16,Share23,139.95
27-Apr-16,Share23,138.45
28-Apr-16,Share23,136.9
29-Apr-16,Share23,137.7
2-May-16,Share23,139.5
3-May-16,Share23,138.2
4-May-16,Share23,137.7
5-May-16,Share23,138.6
6-May-16,Share23,136.55
9-May-16,Share23,138.75
10-May-16,Share23,138.9
11-May-16,Share23,141.5
12-May-16,Share23,140.45
13-May-16,Share23,138.95
16-May-16,Share23,139.5
17-May-16,Share23,139.05
18-May-16,Share23,137.35
19-May-16,Share23,135.9
20-May-16,Share23,133.7
23-May-16,Share23,132.95
24-May-16,Share23,132.75
25-May-16,Share23,132.85
26-May-16,Share23,133.6
27-May-16,Share23,134.95
30-May-16,Share23,135.6
31-May-16,Share23,132.5
1-Jun-16,Share23,133.9
2-Jun-16,Share23,134.95
3-Jun-16,Share23,132.55
6-Jun-16,Share23,135.0
7-Jun-16,Share23,135.35
8-Jun-16,Share23,137.2
9-Jun-16,Share23,135.1
10-Jun-16,Share23,134.7
13-Jun-16,Share23,134.6
14-Jun-16,Share23,133.95
15-Jun-16,Share23,134.5
16-Jun-16,Share23,133.0
17-Jun-16,Share23,132.85
20-Jun-16,Share23,134.9
21-Jun-16,Share23,133.8
22-Jun-16,Share23,132.5
23-Jun-16,Share23,134.0
24-Jun-16,Share23,134.35
27-Jun-16,Share23,133.8
28-Jun-16,Share23,137.15
29-Jun-16,Share23,138.1
30-Jun-16,Share23,143.3
1-Jul-16,Share23,138.15
4-Jul-16,Share23,138.0
5-Jul-16,Share23,135.0
7-Jul-16,Share23,133.05
8-Jul-16,Share23,134.35
11-Jul-16,Share23,134.1
12-Jul-16,Share23,134.55
13-Jul-16,Share23,133.95
14-Jul-16,Share23,134.95
15-Jul-16,Share23,129.75
18-Jul-16,Share23,128.75
19-Jul-16,Share23,128.55
20-Jul-16,Share23,128.75
21-Jul-16,Share23,127.6
22-Jul-16,Share23,128.8
25-Jul-16,Share23,131.45
26-Jul-16,Share23,130.05
27-Jul-16,Share23,128.85
28-Jul-16,Share23,130.2
29-Jul-16,Share23,132.6
1-Aug-16,Share23,130.0
2-Aug-16,Share23,133.4
3-Aug-16,Share23,133.5
4-Aug-16,Share23,133.0
5-Aug-16,Share23,134.3
8-Aug-16,Share23,134.75
9-Aug-16,Share23,136.0
10-Aug-16,Share23,137.95
11-Aug-16,Share23,139.6
12-Aug-16,Share23,139.65
16-Aug-16,Share23,140.45
17-Aug-16,Share23,143.3
18-Aug-16,Share23,152.85
19-Aug-16,Share23,151.6
22-Aug-16,Share23,148.85
23-Aug-16,Share23,146.2
24-Aug-16,Share23,149.3
25-Aug-16,Share23,148.5
26-Aug-16,Share23,146.8
29-Aug-16,Share23,144.6
30-Aug-16,Share23,148.45
31-Aug-16,Share23,151.8
1-Sep-16,Share23,150.35
2-Sep-16,Share23,152.7
6-Sep-16,Share23,155.55
7-Sep-16,Share23,156.3
8-Sep-16,Share23,156.0
9-Sep-16,Share23,157.85
12-Sep-16,Share23,150.5
14-Sep-16,Share23,148.15
15-Sep-16,Share23,150.85
16-Sep-16,Share23,153.0
19-Sep-16,Share23,150.2
20-Sep-16,Share23,150.95
21-Sep-16,Share23,151.05
22-Sep-16,Share23,150.95
23-Sep-16,Share23,149.5
26-Sep-16,Share23,146.8
27-Sep-16,Share23,147.15
28-Sep-16,Share23,148.65
29-Sep-16,Share23,151.2
30-Sep-16,Share23,156.25
3-Oct-16,Share23,154.55
4-Oct-16,Share23,157.55
5-Oct-16,Share23,158.45
6-Oct-16,Share23,152.8
7-Oct-16,Share23,150.85
10-Oct-16,Share23,154.6
13-Oct-16,Share23,152.25
14-Oct-16,Share23,155.9
17-Oct-16,Share23,154.2
18-Oct-16,Share23,154.55
19-Oct-16,Share23,157.9
20-Oct-16,Share23,160.1
21-Oct-16,Share23,159.15
24-Oct-16,Share23,164.05
25-Oct-16,Share23,166.7
26-Oct-16,Share23,166.45
27-Oct-16,Share23,158.3
28-Oct-16,Share23,157.6
30-Oct-16,Share23,158.6
1-Nov-16,Share23,160.0
2-Nov-16,Share23,156.45
3-Nov-16,Share23,153.45
4-Nov-16,Share23,151.7
7-Nov-16,Share23,152.65
8-Nov-16,Share23,154.65
9-Nov-16,Share23,151.6
10-Nov-16,Share23,155.0
11-Nov-16,Share23,153.5
15-Nov-16,Share23,148.65
16-Nov-16,Share23,150.2
17-Nov-16,Share23,150.6
18-Nov-16,Share23,154.35
21-Nov-16,Share23,151.9
22-Nov-16,Share23,155.15
23-Nov-16,Share23,154.7
24-Nov-16,Share23,155.2
25-Nov-16,Share23,156.55
28-Nov-16,Share23,153.45
29-Nov-16,Share23,153.9
30-Nov-16,Share23,156.9
1-Dec-16,Share23,147.6
2-Dec-16,Share23,148.85
5-Dec-16,Share23,148.7
6-Dec-16,Share23,150.35
7-Dec-16,Share23,148.7
8-Dec-16,Share23,149.6
9-Dec-16,Share23,149.4
12-Dec-16,Share23,148.3
13-Dec-16,Share23,147.6
14-Dec-16,Share23,148.6
15-Dec-16,Share23,147.35
16-Dec-16,Share23,145.5
19-Dec-16,Share23,143.0
20-Dec-16,Share23,137.8
21-Dec-16,Share23,135.25
22-Dec-16,Share23,133.95
23-Dec-16,Share23,137.65
26-Dec-16,Share23,131.5
27-Dec-16,Share23,135.35
28-Dec-16,Share23,135.95
29-Dec-16,Share23,137.35
30-Dec-16,Share23,139.75
2-Jan-17,Share23,140.15
3-Jan-17,Share23,140.1
4-Jan-17,Share23,139.9
5-Jan-17,Share23,139.6
6-Jan-17,Share23,137.4
9-Jan-17,Share23,137.45
10-Jan-17,Share23,136.65
11-Jan-17,Share23,136.7
12-Jan-17,Share23,139.3
13-Jan-17,Share23,137.05
16-Jan-17,Share23,136.25
17-Jan-17,Share23,144.9
18-Jan-17,Share23,154.1
19-Jan-17,Share23,155.2
20-Jan-17,Share23,155.4
23-Jan-17,Share23,157.55
24-Jan-17,Share23,155.05
25-Jan-17,Share23,152.85
27-Jan-17,Share23,152.45
30-Jan-17,Share23,159.15
31-Jan-17,Share23,152.25
1-Feb-17,Share23,155.7
2-Feb-17,Share23,155.2
3-Feb-17,Share23,157.9
6-Feb-17,Share23,156.5
7-Feb-17,Share23,166.35
8-Feb-17,Share23,165.85
9-Feb-17,Share23,165.6
10-Feb-17,Share23,162.85
13-Feb-17,Share23,163.5
14-Feb-17,Share23,167.3
15-Feb-17,Share23,162.9
16-Feb-17,Share23,165.2
17-Feb-17,Share23,164.2
20-Feb-17,Share23,163.55
21-Feb-17,Share23,159.4
22-Feb-17,Share23,158.0
23-Feb-17,Share23,157.4
27-Feb-17,Share23,154.8
28-Feb-17,Share23,154.45
1-Mar-17,Share23,155.9
2-Mar-17,Share23,156.0
3-Mar-17,Share23,162.85
6-Mar-17,Share23,163.5
7-Mar-17,Share23,160.7
8-Mar-17,Share23,161.9
9-Mar-17,Share23,160.4
10-Mar-17,Share23,160.15
14-Mar-17,Share23,160.4
15-Mar-17,Share23,161.45
16-Mar-17,Share23,159.05
17-Mar-17,Share23,160.6
20-Mar-17,Share23,159.9
21-Mar-17,Share23,159.95
22-Mar-17,Share23,158.3
23-Mar-17,Share23,158.85
24-Mar-17,Share23,158.35
27-Mar-17,Share23,158.3
28-Mar-17,Share23,165.75
29-Mar-17,Share23,165.85
30-Mar-17,Share23,162.5
31-Mar-17,Share23,161.5
3-Apr-17,Share23,164.65
5-Apr-17,Share23,160.35
6-Apr-17,Share23,159.5
7-Apr-17,Share23,159.55
10-Apr-17,Share23,159.25
11-Apr-17,Share23,163.35
12-Apr-17,Share23,165.75
13-Apr-17,Share23,172.15
17-Apr-17,Share23,174.5
18-Apr-17,Share23,173.75
19-Apr-17,Share23,180.2
20-Apr-17,Share23,185.65
21-Apr-17,Share23,193.35
24-Apr-17,Share23,199.25
25-Apr-17,Share23,196.6
26-Apr-17,Share23,189.55
27-Apr-17,Share23,183.1
28-Apr-17,Share23,181.0
30-Apr-15,Share24,880.55
4-May-15,Share24,919.8
5-May-15,Share24,911.95
6-May-15,Share24,891.15
7-May-15,Share24,920.75
8-May-15,Share24,925.5
11-May-15,Share24,941.9
12-May-15,Share24,915.65
13-May-15,Share24,937.3
14-May-15,Share24,925.3
15-May-15,Share24,913.9
18-May-15,Share24,930.55
19-May-15,Share24,934.15
20-May-15,Share24,960.1
21-May-15,Share24,970.25
22-May-15,Share24,984.15
25-May-15,Share24,999.15
26-May-15,Share24,993.5
27-May-15,Share24,991.5
28-May-15,Share24,980.1
29-May-15,Share24,1010.75
1-Jun-15,Share24,973.3
2-Jun-15,Share24,952.7
3-Jun-15,Share24,952.3
4-Jun-15,Share24,940.65
5-Jun-15,Share24,929.0
8-Jun-15,Share24,918.95
9-Jun-15,Share24,911.4
10-Jun-15,Share24,942.55
11-Jun-15,Share24,914.8
12-Jun-15,Share24,896.35
15-Jun-15,Share24,908.05
16-Jun-15,Share24,906.3
17-Jun-15,Share24,906.3
18-Jun-15,Share24,913.75
19-Jun-15,Share24,918.2
22-Jun-15,Share24,931.55
23-Jun-15,Share24,927.45
24-Jun-15,Share24,938.1
25-Jun-15,Share24,926.1
26-Jun-15,Share24,957.25
29-Jun-15,Share24,928.4
30-Jun-15,Share24,919.75
1-Jul-15,Share24,944.05
2-Jul-15,Share24,954.5
3-Jul-15,Share24,964.9
6-Jul-15,Share24,969.95
7-Jul-15,Share24,936.3
8-Jul-15,Share24,933.0
9-Jul-15,Share24,917.45
10-Jul-15,Share24,925.65
13-Jul-15,Share24,960.85
14-Jul-15,Share24,954.95
15-Jul-15,Share24,948.15
16-Jul-15,Share24,956.55
17-Jul-15,Share24,955.4
20-Jul-15,Share24,946.65
21-Jul-15,Share24,974.8
22-Jul-15,Share24,983.05
23-Jul-15,Share24,970.05
24-Jul-15,Share24,952.65
27-Jul-15,Share24,937.1
28-Jul-15,Share24,923.35
29-Jul-15,Share24,951.35
30-Jul-15,Share24,957.9
31-Jul-15,Share24,998.25
3-Aug-15,Share24,938.85
4-Aug-15,Share24,932.9
5-Aug-15,Share24,937.4
6-Aug-15,Share24,946.0
7-Aug-15,Share24,939.35
10-Aug-15,Share24,936.45
11-Aug-15,Share24,940.4
12-Aug-15,Share24,970.8
13-Aug-15,Share24,965.55
14-Aug-15,Share24,973.7
17-Aug-15,Share24,968.45
18-Aug-15,Share24,969.6
19-Aug-15,Share24,988.15
20-Aug-15,Share24,961.25
21-Aug-15,Share24,964.9
24-Aug-15,Share24,927.9
25-Aug-15,Share24,914.05
26-Aug-15,Share24,902.45
27-Aug-15,Share24,913.1
28-Aug-15,Share24,952.2
31-Aug-15,Share24,971.05
1-Sep-15,Share24,947.6
2-Sep-15,Share24,948.9
3-Sep-15,Share24,961.0
4-Sep-15,Share24,940.3
7-Sep-15,Share24,920.85
8-Sep-15,Share24,936.35
9-Sep-15,Share24,943.2
10-Sep-15,Share24,915.9
11-Sep-15,Share24,920.2
14-Sep-15,Share24,928.55
15-Sep-15,Share24,928.8
16-Sep-15,Share24,938.9
18-Sep-15,Share24,950.55
21-Sep-15,Share24,944.0
22-Sep-15,Share24,943.2
23-Sep-15,Share24,927.1
24-Sep-15,Share24,954.95
28-Sep-15,Share24,950.5
29-Sep-15,Share24,953.7
30-Sep-15,Share24,982.15
1-Oct-15,Share24,857.05
5-Oct-15,Share24,859.9
6-Oct-15,Share24,853.6
7-Oct-15,Share24,817.2
8-Oct-15,Share24,828.2
9-Oct-15,Share24,849.2
12-Oct-15,Share24,855.1
13-Oct-15,Share24,829.9
14-Oct-15,Share24,833.55
15-Oct-15,Share24,835.0
16-Oct-15,Share24,841.15
19-Oct-15,Share24,857.75
20-Oct-15,Share24,864.3
21-Oct-15,Share24,863.05
23-Oct-15,Share24,852.95
26-Oct-15,Share24,863.55
27-Oct-15,Share24,867.65
28-Oct-15,Share24,877.55
29-Oct-15,Share24,875.9
30-Oct-15,Share24,871.7
2-Nov-15,Share24,876.3
3-Nov-15,Share24,876.1
4-Nov-15,Share24,881.6
5-Nov-15,Share24,877.5
6-Nov-15,Share24,885.45
9-Nov-15,Share24,882.5
10-Nov-15,Share24,851.3
11-Nov-15,Share24,852.35
13-Nov-15,Share24,843.4
16-Nov-15,Share24,838.6
17-Nov-15,Share24,856.75
18-Nov-15,Share24,845.65
19-Nov-15,Share24,873.95
20-Nov-15,Share24,866.55
23-Nov-15,Share24,863.75
24-Nov-15,Share24,866.2
26-Nov-15,Share24,862.9
27-Nov-15,Share24,872.55
30-Nov-15,Share24,870.95
1-Dec-15,Share24,877.7
2-Dec-15,Share24,859.65
3-Dec-15,Share24,851.15
4-Dec-15,Share24,836.0
7-Dec-15,Share24,842.3
8-Dec-15,Share24,858.05
9-Dec-15,Share24,844.25
10-Dec-15,Share24,845.7
11-Dec-15,Share24,840.6
14-Dec-15,Share24,840.85
15-Dec-15,Share24,845.2
16-Dec-15,Share24,847.05
17-Dec-15,Share24,860.45
18-Dec-15,Share24,846.15
21-Dec-15,Share24,855.45
22-Dec-15,Share24,849.25
23-Dec-15,Share24,863.8
24-Dec-15,Share24,860.3
28-Dec-15,Share24,867.7
29-Dec-15,Share24,854.5
30-Dec-15,Share24,840.5
31-Dec-15,Share24,855.1
1-Jan-16,Share24,845.85
4-Jan-16,Share24,845.95
5-Jan-16,Share24,842.8
6-Jan-16,Share24,841.4
7-Jan-16,Share24,825.05
8-Jan-16,Share24,828.35
11-Jan-16,Share24,814.55
12-Jan-16,Share24,810.05
13-Jan-16,Share24,826.4
14-Jan-16,Share24,828.85
15-Jan-16,Share24,838.05
18-Jan-16,Share24,842.35
19-Jan-16,Share24,838.25
20-Jan-16,Share24,841.9
21-Jan-16,Share24,835.25
22-Jan-16,Share24,839.25
25-Jan-16,Share24,838.7
27-Jan-16,Share24,836.0
28-Jan-16,Share24,844.5
29-Jan-16,Share24,865.75
1-Feb-16,Share24,880.3
2-Feb-16,Share24,872.65
3-Feb-16,Share24,852.1
4-Feb-16,Share24,867.35
5-Feb-16,Share24,869.65
8-Feb-16,Share24,849.75
9-Feb-16,Share24,810.45
10-Feb-16,Share24,827.4
11-Feb-16,Share24,808.0
12-Feb-16,Share24,798.25
15-Feb-16,Share24,827.1
16-Feb-16,Share24,824.3
17-Feb-16,Share24,824.8
18-Feb-16,Share24,843.95
19-Feb-16,Share24,851.55
22-Feb-16,Share24,845.95
23-Feb-16,Share24,828.95
24-Feb-16,Share24,811.05
25-Feb-16,Share24,808.75
26-Feb-16,Share24,824.65
29-Feb-16,Share24,813.25
1-Mar-16,Share24,832.15
2-Mar-16,Share24,854.85
3-Mar-16,Share24,859.3
4-Mar-16,Share24,835.4
8-Mar-16,Share24,815.25
9-Mar-16,Share24,815.65
10-Mar-16,Share24,817.85
11-Mar-16,Share24,823.05
14-Mar-16,Share24,827.9
15-Mar-16,Share24,811.85
16-Mar-16,Share24,814.9
17-Mar-16,Share24,815.3
18-Mar-16,Share24,824.15
21-Mar-16,Share24,822.55
22-Mar-16,Share24,828.45
23-Mar-16,Share24,817.7
28-Mar-16,Share24,810.65
29-Mar-16,Share24,806.8
30-Mar-16,Share24,820.6
31-Mar-16,Share24,814.1
1-Apr-16,Share24,820.4
4-Apr-16,Share24,839.85
5-Apr-16,Share24,843.25
6-Apr-16,Share24,838.75
7-Apr-16,Share24,828.45
8-Apr-16,Share24,833.1
11-Apr-16,Share24,839.3
12-Apr-16,Share24,839.65
13-Apr-16,Share24,837.55
18-Apr-16,Share24,853.3
20-Apr-16,Share24,841.2
21-Apr-16,Share24,846.25
22-Apr-16,Share24,845.15
25-Apr-16,Share24,845.1
26-Apr-16,Share24,849.8
27-Apr-16,Share24,837.55
28-Apr-16,Share24,799.9
29-Apr-16,Share24,750.3
2-May-16,Share24,742.2
3-May-16,Share24,728.4
4-May-16,Share24,737.1
5-May-16,Share24,732.9
6-May-16,Share24,722.6
9-May-16,Share24,721.4
10-May-16,Share24,718.8
11-May-16,Share24,708.75
12-May-16,Share24,714.7
13-May-16,Share24,723.15
16-May-16,Share24,718.95
17-May-16,Share24,732.3
18-May-16,Share24,742.25
19-May-16,Share24,730.1
20-May-16,Share24,736.65
23-May-16,Share24,733.55
24-May-16,Share24,739.25
25-May-16,Share24,749.35
26-May-16,Share24,740.9
27-May-16,Share24,757.6
30-May-16,Share24,747.55
31-May-16,Share24,739.8
1-Jun-16,Share24,734.55
2-Jun-16,Share24,721.35
3-Jun-16,Share24,721.9
6-Jun-16,Share24,724.6
7-Jun-16,Share24,726.7
8-Jun-16,Share24,743.5
9-Jun-16,Share24,753.05
10-Jun-16,Share24,751.05
13-Jun-16,Share24,753.65
14-Jun-16,Share24,752.4
15-Jun-16,Share24,755.2
16-Jun-16,Share24,751.7
17-Jun-16,Share24,753.65
20-Jun-16,Share24,770.65
21-Jun-16,Share24,770.1
22-Jun-16,Share24,770.45
23-Jun-16,Share24,769.8
24-Jun-16,Share24,741.85
27-Jun-16,Share24,735.05
28-Jun-16,Share24,713.2
29-Jun-16,Share24,728.45
30-Jun-16,Share24,730.45
1-Jul-16,Share24,731.7
4-Jul-16,Share24,748.35
5-Jul-16,Share24,738.4
7-Jul-16,Share24,717.1
8-Jul-16,Share24,721.85
11-Jul-16,Share24,716.8
12-Jul-16,Share24,721.35
13-Jul-16,Share24,720.0
14-Jul-16,Share24,728.25
15-Jul-16,Share24,717.5
18-Jul-16,Share24,722.5
19-Jul-16,Share24,730.15
20-Jul-16,Share24,730.0
21-Jul-16,Share24,723.55
22-Jul-16,Share24,729.2
25-Jul-16,Share24,740.4
26-Jul-16,Share24,745.25
27-Jul-16,Share24,753.5
28-Jul-16,Share24,750.8
29-Jul-16,Share24,752.95
1-Aug-16,Share24,780.45
2-Aug-16,Share24,800.75
3-Aug-16,Share24,826.15
4-Aug-16,Share24,823.85
5-Aug-16,Share24,821.75
8-Aug-16,Share24,819.1
9-Aug-16,Share24,816.85
10-Aug-16,Share24,818.15
11-Aug-16,Share24,824.55
12-Aug-16,Share24,814.2
16-Aug-16,Share24,792.35
17-Aug-16,Share24,784.55
18-Aug-16,Share24,785.8
19-Aug-16,Share24,781.85
22-Aug-16,Share24,772.25
23-Aug-16,Share24,791.0
24-Aug-16,Share24,790.35
25-Aug-16,Share24,798.05
26-Aug-16,Share24,778.75
29-Aug-16,Share24,755.1
30-Aug-16,Share24,773.9
31-Aug-16,Share24,778.55
1-Sep-16,Share24,783.8
2-Sep-16,Share24,784.55
6-Sep-16,Share24,785.6
7-Sep-16,Share24,787.1
8-Sep-16,Share24,773.95
9-Sep-16,Share24,780.55
12-Sep-16,Share24,782.7
14-Sep-16,Share24,776.35
15-Sep-16,Share24,779.0
16-Sep-16,Share24,786.35
19-Sep-16,Share24,789.05
20-Sep-16,Share24,792.05
21-Sep-16,Share24,792.6
22-Sep-16,Share24,788.85
23-Sep-16,Share24,797.25
26-Sep-16,Share24,788.95
27-Sep-16,Share24,795.85
28-Sep-16,Share24,796.3
29-Sep-16,Share24,791.05
30-Sep-16,Share24,799.9
3-Oct-16,Share24,808.6
4-Oct-16,Share24,818.15
5-Oct-16,Share24,816.0
6-Oct-16,Share24,801.55
7-Oct-16,Share24,806.55
10-Oct-16,Share24,813.0
13-Oct-16,Share24,803.3
14-Oct-16,Share24,812.7
17-Oct-16,Share24,808.4
18-Oct-16,Share24,834.8
19-Oct-16,Share24,830.55
20-Oct-16,Share24,815.55
21-Oct-16,Share24,831.75
24-Oct-16,Share24,810.65
25-Oct-16,Share24,804.55
26-Oct-16,Share24,790.85
27-Oct-16,Share24,774.3
28-Oct-16,Share24,763.15
30-Oct-16,Share24,767.75
1-Nov-16,Share24,772.9
2-Nov-16,Share24,764.3
3-Nov-16,Share24,763.1
4-Nov-16,Share24,794.75
7-Nov-16,Share24,817.2
8-Nov-16,Share24,809.0
9-Nov-16,Share24,784.85
10-Nov-16,Share24,789.65
11-Nov-16,Share24,764.1
15-Nov-16,Share24,770.75
16-Nov-16,Share24,773.85
17-Nov-16,Share24,760.15
18-Nov-16,Share24,763.85
21-Nov-16,Share24,758.35
22-Nov-16,Share24,762.1
23-Nov-16,Share24,763.45
24-Nov-16,Share24,767.8
25-Nov-16,Share24,801.95
28-Nov-16,Share24,806.05
29-Nov-16,Share24,805.3
30-Nov-16,Share24,803.8
1-Dec-16,Share24,803.1
2-Dec-16,Share24,793.6
5-Dec-16,Share24,793.4
6-Dec-16,Share24,780.9
7-Dec-16,Share24,785.35
8-Dec-16,Share24,794.85
9-Dec-16,Share24,803.3
12-Dec-16,Share24,799.8
13-Dec-16,Share24,800.95
14-Dec-16,Share24,820.8
15-Dec-16,Share24,832.15
16-Dec-16,Share24,820.6
19-Dec-16,Share24,824.7
20-Dec-16,Share24,830.15
21-Dec-16,Share24,820.8
22-Dec-16,Share24,817.1
23-Dec-16,Share24,793.75
26-Dec-16,Share24,790.4
27-Dec-16,Share24,804.85
28-Dec-16,Share24,807.05
29-Dec-16,Share24,819.35
30-Dec-16,Share24,827.95
2-Jan-17,Share24,828.5
3-Jan-17,Share24,835.15
4-Jan-17,Share24,856.95
5-Jan-17,Share24,844.65
6-Jan-17,Share24,814.4
9-Jan-17,Share24,838.3
10-Jan-17,Share24,837.85
11-Jan-17,Share24,833.25
12-Jan-17,Share24,847.7
13-Jan-17,Share24,850.25
16-Jan-17,Share24,830.55
17-Jan-17,Share24,837.75
18-Jan-17,Share24,844.05
19-Jan-17,Share24,844.15
20-Jan-17,Share24,838.75
23-Jan-17,Share24,857.3
24-Jan-17,Share24,848.8
25-Jan-17,Share24,841.25
27-Jan-17,Share24,844.2
30-Jan-17,Share24,840.25
31-Jan-17,Share24,811.15
1-Feb-17,Share24,813.95
2-Feb-17,Share24,827.15
3-Feb-17,Share24,830.75
6-Feb-17,Share24,824.1
7-Feb-17,Share24,815.7
8-Feb-17,Share24,808.5
9-Feb-17,Share24,819.7
10-Feb-17,Share24,828.4
13-Feb-17,Share24,827.3
14-Feb-17,Share24,832.0
15-Feb-17,Share24,830.3
16-Feb-17,Share24,845.0
17-Feb-17,Share24,839.25
20-Feb-17,Share24,844.0
21-Feb-17,Share24,851.3
22-Feb-17,Share24,834.2
23-Feb-17,Share24,842.85
27-Feb-17,Share24,839.95
28-Feb-17,Share24,840.1
1-Mar-17,Share24,849.1
2-Mar-17,Share24,843.75
3-Mar-17,Share24,852.9
6-Mar-17,Share24,855.55
7-Mar-17,Share24,857.35
8-Mar-17,Share24,847.7
9-Mar-17,Share24,844.35
10-Mar-17,Share24,846.35
14-Mar-17,Share24,853.6
15-Mar-17,Share24,842.9
16-Mar-17,Share24,855.4
17-Mar-17,Share24,865.75
20-Mar-17,Share24,864.35
21-Mar-17,Share24,859.3
22-Mar-17,Share24,872.75
23-Mar-17,Share24,876.65
24-Mar-17,Share24,873.05
27-Mar-17,Share24,852.15
28-Mar-17,Share24,859.9
29-Mar-17,Share24,877.6
30-Mar-17,Share24,875.85
31-Mar-17,Share24,874.75
3-Apr-17,Share24,866.25
5-Apr-17,Share24,850.5
6-Apr-17,Share24,853.5
7-Apr-17,Share24,849.3
10-Apr-17,Share24,833.05
11-Apr-17,Share24,833.8
12-Apr-17,Share24,831.65
13-Apr-17,Share24,809.1
17-Apr-17,Share24,810.8
18-Apr-17,Share24,808.05
19-Apr-17,Share24,808.6
20-Apr-17,Share24,814.9
21-Apr-17,Share24,812.75
24-Apr-17,Share24,819.55
25-Apr-17,Share24,819.95
26-Apr-17,Share24,800.25
27-Apr-17,Share24,809.7
28-Apr-17,Share24,814.1
30-Apr-15,Share25,988.8
