Date,Open,Share
15-Oct-15,748.25,Share30
16-Oct-15,746.0,Share30
19-Oct-15,774.3,Share30
20-Oct-15,765.75,Share30
21-Oct-15,755.0,Share30
23-Oct-15,758.0,Share30
26-Oct-15,746.0,Share30
27-Oct-15,762.9,Share30
28-Oct-15,786.2,Share30
29-Oct-15,771.2,Share30
30-Oct-15,778.0,Share30
2-Nov-15,770.0,Share30
3-Nov-15,765.0,Share30
4-Nov-15,755.0,Share30
5-Nov-15,739.5,Share30
6-Nov-15,721.0,Share30
9-Nov-15,690.0,Share30
10-Nov-15,725.0,Share30
11-Nov-15,724.0,Share30
13-Nov-15,725.0,Share30
16-Nov-15,719.0,Share30
17-Nov-15,732.0,Share30
18-Nov-15,747.0,Share30
19-Nov-15,760.0,Share30
20-Nov-15,778.25,Share30
23-Nov-15,766.0,Share30
24-Nov-15,776.0,Share30
26-Nov-15,765.25,Share30
27-Nov-15,754.15,Share30
30-Nov-15,765.0,Share30
1-Dec-15,784.0,Share30
2-Dec-15,776.15,Share30
3-Dec-15,767.3,Share30
4-Dec-15,760.8,Share30
7-Dec-15,782.8,Share30
8-Dec-15,757.0,Share30
9-Dec-15,753.85,Share30
10-Dec-15,768.0,Share30
11-Dec-15,754.0,Share30
14-Dec-15,745.0,Share30
15-Dec-15,755.5,Share30
16-Dec-15,754.25,Share30
17-Dec-15,756.9,Share30
18-Dec-15,744.95,Share30
21-Dec-15,743.25,Share30
22-Dec-15,745.0,Share30
23-Dec-15,743.0,Share30
24-Dec-15,754.0,Share30
28-Dec-15,760.0,Share30
29-Dec-15,747.95,Share30
30-Dec-15,748.0,Share30
31-Dec-15,752.3,Share30
1-Jan-16,741.0,Share30
4-Jan-16,744.0,Share30
5-Jan-16,739.4,Share30
6-Jan-16,715.05,Share30
7-Jan-16,716.0,Share30
8-Jan-16,699.6,Share30
11-Jan-16,671.5,Share30
12-Jan-16,666.55,Share30
13-Jan-16,656.85,Share30
14-Jan-16,638.0,Share30
15-Jan-16,647.9,Share30
18-Jan-16,620.0,Share30
19-Jan-16,618.4,Share30
20-Jan-16,647.7,Share30
21-Jan-16,639.95,Share30
22-Jan-16,637.9,Share30
25-Jan-16,640.0,Share30
27-Jan-16,654.0,Share30
28-Jan-16,652.85,Share30
29-Jan-16,647.0,Share30
1-Feb-16,679.0,Share30
2-Feb-16,650.0,Share30
3-Feb-16,648.0,Share30
4-Feb-16,648.7,Share30
5-Feb-16,622.35,Share30
8-Feb-16,620.1,Share30
9-Feb-16,641.2,Share30
10-Feb-16,614.0,Share30
11-Feb-16,620.0,Share30
12-Feb-16,614.85,Share30
15-Feb-16,589.4,Share30
16-Feb-16,613.7,Share30
17-Feb-16,595.0,Share30
18-Feb-16,615.0,Share30
19-Feb-16,621.5,Share30
22-Feb-16,636.5,Share30
23-Feb-16,635.8,Share30
24-Feb-16,618.0,Share30
25-Feb-16,605.0,Share30
26-Feb-16,588.05,Share30
29-Feb-16,571.0,Share30
1-Mar-16,564.8,Share30
2-Mar-16,575.0,Share30
3-Mar-16,589.05,Share30
4-Mar-16,571.7,Share30
8-Mar-16,576.4,Share30
9-Mar-16,564.9,Share30
10-Mar-16,553.0,Share30
11-Mar-16,553.0,Share30
14-Mar-16,543.45,Share30
15-Mar-16,547.9,Share30
16-Mar-16,536.0,Share30
17-Mar-16,536.1,Share30
18-Mar-16,530.1,Share30
21-Mar-16,563.0,Share30
22-Mar-16,563.05,Share30
23-Mar-16,573.0,Share30
28-Mar-16,596.0,Share30
29-Mar-16,606.0,Share30
30-Mar-16,594.65,Share30
31-Mar-16,590.0,Share30
1-Apr-16,582.15,Share30
4-Apr-16,571.7,Share30
5-Apr-16,570.25,Share30
6-Apr-16,567.9,Share30
7-Apr-16,545.0,Share30
8-Apr-16,529.9,Share30
11-Apr-16,500.0,Share30
12-Apr-16,495.4,Share30
13-Apr-16,483.0,Share30
18-Apr-16,494.0,Share30
20-Apr-16,492.0,Share30
21-Apr-16,494.6,Share30
22-Apr-16,496.05,Share30
25-Apr-16,499.95,Share30
26-Apr-16,494.0,Share30
27-Apr-16,498.0,Share30
28-Apr-16,500.0,Share30
29-Apr-16,495.8,Share30
2-May-16,503.0,Share30
3-May-16,497.7,Share30
4-May-16,495.5,Share30
5-May-16,485.95,Share30
6-May-16,486.0,Share30
9-May-16,477.0,Share30
10-May-16,478.0,Share30
11-May-16,470.0,Share30
12-May-16,469.0,Share30
13-May-16,471.6,Share30
16-May-16,468.0,Share30
17-May-16,455.0,Share30
18-May-16,450.0,Share30
19-May-16,453.1,Share30
20-May-16,446.0,Share30
23-May-16,452.5,Share30
24-May-16,442.0,Share30
25-May-16,449.5,Share30
26-May-16,440.0,Share30
27-May-16,443.0,Share30
30-May-16,437.0,Share30
31-May-16,431.5,Share30
1-Jun-16,435.0,Share30
2-Jun-16,424.95,Share30
3-Jun-16,413.7,Share30
6-Jun-16,417.0,Share30
7-Jun-16,407.4,Share30
8-Jun-16,435.0,Share30
9-Jun-16,429.0,Share30
10-Jun-16,445.6,Share30
13-Jun-16,458.0,Share30
14-Jun-16,464.2,Share30
15-Jun-16,465.0,Share30
16-Jun-16,466.95,Share30
17-Jun-16,481.0,Share30
20-Jun-16,484.9,Share30
21-Jun-16,482.45,Share30
22-Jun-16,499.0,Share30
23-Jun-16,482.9,Share30
24-Jun-16,459.0,Share30
27-Jun-16,450.0,Share30
28-Jun-16,476.0,Share30
29-Jun-16,492.0,Share30
30-Jun-16,490.5,Share30
1-Jul-16,490.2,Share30
4-Jul-16,489.0,Share30
5-Jul-16,486.0,Share30
7-Jul-16,477.4,Share30
8-Jul-16,479.0,Share30
11-Jul-16,476.0,Share30
12-Jul-16,475.0,Share30
13-Jul-16,470.05,Share30
14-Jul-16,461.0,Share30
15-Jul-16,469.6,Share30
18-Jul-16,466.05,Share30
19-Jul-16,465.0,Share30
20-Jul-16,475.0,Share30
21-Jul-16,493.7,Share30
22-Jul-16,487.75,Share30
25-Jul-16,490.0,Share30
26-Jul-16,497.0,Share30
27-Jul-16,484.0,Share30
28-Jul-16,491.1,Share30
29-Jul-16,492.4,Share30
1-Aug-16,521.0,Share30
2-Aug-16,511.0,Share30
3-Aug-16,510.1,Share30
4-Aug-16,511.2,Share30
5-Aug-16,521.95,Share30
8-Aug-16,519.0,Share30
9-Aug-16,514.95,Share30
10-Aug-16,508.95,Share30
11-Aug-16,505.0,Share30
12-Aug-16,529.95,Share30
16-Aug-16,530.2,Share30
17-Aug-16,518.75,Share30
18-Aug-16,521.75,Share30
19-Aug-16,517.65,Share30
22-Aug-16,517.0,Share30
23-Aug-16,511.7,Share30
24-Aug-16,514.5,Share30
25-Aug-16,550.5,Share30
26-Aug-16,545.9,Share30
29-Aug-16,555.0,Share30
30-Aug-16,550.0,Share30
31-Aug-16,543.15,Share30
1-Sep-16,541.2,Share30
2-Sep-16,540.0,Share30
6-Sep-16,543.8,Share30
7-Sep-16,573.0,Share30
8-Sep-16,565.4,Share30
9-Sep-16,584.35,Share30
12-Sep-16,579.75,Share30
14-Sep-16,572.5,Share30
15-Sep-16,582.0,Share30
16-Sep-16,578.95,Share30
19-Sep-16,595.0,Share30
20-Sep-16,591.0,Share30
21-Sep-16,591.5,Share30
22-Sep-16,599.5,Share30
23-Sep-16,618.9,Share30
26-Sep-16,596.4,Share30
27-Sep-16,595.0,Share30
28-Sep-16,601.95,Share30
29-Sep-16,608.75,Share30
30-Sep-16,601.0,Share30
3-Oct-16,599.55,Share30
4-Oct-16,603.0,Share30
5-Oct-16,620.35,Share30
6-Oct-16,617.45,Share30
7-Oct-16,610.65,Share30
10-Oct-16,606.85,Share30
13-Oct-16,622.0,Share30
14-Oct-16,619.0,Share30
17-Oct-16,620.55,Share30
18-Oct-16,614.0,Share30
19-Oct-16,612.1,Share30
20-Oct-16,615.1,Share30
21-Oct-16,615.05,Share30
24-Oct-16,626.95,Share30
25-Oct-16,634.0,Share30
26-Oct-16,630.0,Share30
27-Oct-16,626.7,Share30
28-Oct-16,618.1,Share30
30-Oct-16,622.0,Share30
1-Nov-16,620.8,Share30
2-Nov-16,612.0,Share30
3-Nov-16,595.75,Share30
4-Nov-16,577.15,Share30
7-Nov-16,583.4,Share30
8-Nov-16,580.0,Share30
9-Nov-16,550.0,Share30
10-Nov-16,597.0,Share30
11-Nov-16,590.0,Share30
15-Nov-16,575.2,Share30
16-Nov-16,563.0,Share30
17-Nov-16,528.0,Share30
18-Nov-16,535.0,Share30
21-Nov-16,540.0,Share30
22-Nov-16,532.1,Share30
23-Nov-16,545.5,Share30
24-Nov-16,550.0,Share30
25-Nov-16,568.15,Share30
28-Nov-16,576.0,Share30
29-Nov-16,572.0,Share30
30-Nov-16,567.2,Share30
1-Dec-16,585.0,Share30
2-Dec-16,565.4,Share30
5-Dec-16,556.2,Share30
6-Dec-16,558.1,Share30
7-Dec-16,564.7,Share30
8-Dec-16,554.0,Share30
9-Dec-16,540.0,Share30
12-Dec-16,545.7,Share30
13-Dec-16,540.5,Share30
14-Dec-16,540.1,Share30
15-Dec-16,529.0,Share30
16-Dec-16,537.0,Share30
19-Dec-16,550.0,Share30
20-Dec-16,541.25,Share30
21-Dec-16,538.0,Share30
22-Dec-16,539.5,Share30
23-Dec-16,537.2,Share30
26-Dec-16,530.0,Share30
27-Dec-16,525.1,Share30
28-Dec-16,520.05,Share30
29-Dec-16,518.2,Share30
30-Dec-16,533.8,Share30
2-Jan-17,535.0,Share30
3-Jan-17,530.95,Share30
4-Jan-17,533.45,Share30
5-Jan-17,554.1,Share30
6-Jan-17,549.4,Share30
9-Jan-17,541.0,Share30
10-Jan-17,537.05,Share30
11-Jan-17,534.75,Share30
12-Jan-17,555.0,Share30
13-Jan-17,547.0,Share30
16-Jan-17,549.1,Share30
17-Jan-17,540.0,Share30
18-Jan-17,545.0,Share30
19-Jan-17,551.85,Share30
20-Jan-17,555.1,Share30
23-Jan-17,558.45,Share30
24-Jan-17,551.4,Share30
25-Jan-17,556.0,Share30
27-Jan-17,543.15,Share30
30-Jan-17,548.0,Share30
31-Jan-17,544.8,Share30
1-Feb-17,531.15,Share30
2-Feb-17,535.1,Share30
3-Feb-17,533.6,Share30
6-Feb-17,533.95,Share30
7-Feb-17,528.0,Share30
8-Feb-17,529.2,Share30
9-Feb-17,525.55,Share30
10-Feb-17,530.75,Share30
13-Feb-17,523.9,Share30
14-Feb-17,524.5,Share30
15-Feb-17,524.0,Share30
16-Feb-17,516.2,Share30
17-Feb-17,524.0,Share30
20-Feb-17,529.0,Share30
21-Feb-17,554.0,Share30
22-Feb-17,557.8,Share30
23-Feb-17,546.0,Share30
27-Feb-17,545.5,Share30
28-Feb-17,567.9,Share30
1-Mar-17,553.9,Share30
2-Mar-17,555.0,Share30
3-Mar-17,541.65,Share30
6-Mar-17,553.95,Share30
7-Mar-17,554.85,Share30
8-Mar-17,551.0,Share30
9-Mar-17,548.6,Share30
10-Mar-17,551.85,Share30
14-Mar-17,552.0,Share30
15-Mar-17,568.0,Share30
16-Mar-17,559.0,Share30
17-Mar-17,550.0,Share30
20-Mar-17,551.75,Share30
21-Mar-17,545.0,Share30
22-Mar-17,546.0,Share30
23-Mar-17,557.5,Share30
24-Mar-17,574.0,Share30
27-Mar-17,586.9,Share30
28-Mar-17,579.35,Share30
29-Mar-17,590.0,Share30
30-Mar-17,604.95,Share30
31-Mar-17,611.0,Share30
3-Apr-17,618.3,Share30
5-Apr-17,635.6,Share30
6-Apr-17,645.7,Share30
7-Apr-17,637.8,Share30
10-Apr-17,639.7,Share30
11-Apr-17,628.5,Share30
12-Apr-17,630.0,Share30
13-Apr-17,618.0,Share30
17-Apr-17,603.0,Share30
18-Apr-17,612.0,Share30
19-Apr-17,612.5,Share30
20-Apr-17,606.9,Share30
21-Apr-17,597.0,Share30
24-Apr-17,597.0,Share30
25-Apr-17,600.0,Share30
26-Apr-17,600.0,Share30
27-Apr-17,608.3,Share30
28-Apr-17,607.5,Share30
30-Apr-15,111.25,Share31
4-May-15,112.65,Share31
5-May-15,115.55,Share31
6-May-15,113.5,Share31
7-May-15,113.0,Share31
8-May-15,110.0,Share31
11-May-15,113.75,Share31
12-May-15,113.75,Share31
13-May-15,111.85,Share31
14-May-15,114.25,Share31
15-May-15,113.0,Share31
18-May-15,117.1,Share31
19-May-15,120.5,Share31
20-May-15,121.8,Share31
21-May-15,122.5,Share31
22-May-15,119.0,Share31
25-May-15,119.6,Share31
26-May-15,117.0,Share31
27-May-15,115.5,Share31
28-May-15,116.4,Share31
29-May-15,115.5,Share31
1-Jun-15,119.95,Share31
2-Jun-15,119.95,Share31
3-Jun-15,116.1,Share31
4-Jun-15,116.6,Share31
5-Jun-15,123.5,Share31
8-Jun-15,121.0,Share31
9-Jun-15,121.35,Share31
10-Jun-15,120.0,Share31
11-Jun-15,116.95,Share31
12-Jun-15,114.1,Share31
15-Jun-15,114.9,Share31
16-Jun-15,113.85,Share31
17-Jun-15,116.25,Share31
18-Jun-15,116.95,Share31
19-Jun-15,118.35,Share31
22-Jun-15,116.05,Share31
23-Jun-15,117.5,Share31
24-Jun-15,121.95,Share31
25-Jun-15,122.55,Share31
26-Jun-15,120.45,Share31
29-Jun-15,121.8,Share31
30-Jun-15,118.95,Share31
1-Jul-15,118.05,Share31
2-Jul-15,119.4,Share31
3-Jul-15,118.5,Share31
6-Jul-15,118.0,Share31
7-Jul-15,119.35,Share31
8-Jul-15,119.0,Share31
9-Jul-15,118.5,Share31
10-Jul-15,121.25,Share31
13-Jul-15,119.7,Share31
14-Jul-15,120.1,Share31
15-Jul-15,127.0,Share31
16-Jul-15,133.45,Share31
17-Jul-15,137.0,Share31
20-Jul-15,132.2,Share31
21-Jul-15,133.35,Share31
22-Jul-15,133.0,Share31
23-Jul-15,131.95,Share31
24-Jul-15,137.5,Share31
27-Jul-15,135.0,Share31
28-Jul-15,145.0,Share31
29-Jul-15,134.85,Share31
30-Jul-15,137.4,Share31
31-Jul-15,135.3,Share31
3-Aug-15,134.45,Share31
4-Aug-15,135.9,Share31
5-Aug-15,138.6,Share31
6-Aug-15,141.4,Share31
7-Aug-15,141.0,Share31
10-Aug-15,142.3,Share31
11-Aug-15,141.0,Share31
12-Aug-15,142.65,Share31
13-Aug-15,139.4,Share31
14-Aug-15,137.0,Share31
17-Aug-15,139.9,Share31
18-Aug-15,139.55,Share31
19-Aug-15,143.35,Share31
20-Aug-15,142.2,Share31
21-Aug-15,135.0,Share31
24-Aug-15,134.9,Share31
25-Aug-15,132.55,Share31
26-Aug-15,130.7,Share31
27-Aug-15,139.7,Share31
28-Aug-15,136.75,Share31
31-Aug-15,134.0,Share31
1-Sep-15,138.0,Share31
2-Sep-15,134.2,Share31
3-Sep-15,136.9,Share31
4-Sep-15,136.25,Share31
7-Sep-15,136.0,Share31
8-Sep-15,131.2,Share31
9-Sep-15,130.3,Share31
10-Sep-15,130.5,Share31
11-Sep-15,134.0,Share31
14-Sep-15,134.6,Share31
15-Sep-15,133.0,Share31
16-Sep-15,132.5,Share31
18-Sep-15,132.5,Share31
21-Sep-15,139.45,Share31
22-Sep-15,138.45,Share31
23-Sep-15,136.2,Share31
24-Sep-15,137.25,Share31
28-Sep-15,140.0,Share31
29-Sep-15,143.65,Share31
30-Sep-15,141.4,Share31
1-Oct-15,142.7,Share31
5-Oct-15,143.4,Share31
6-Oct-15,144.7,Share31
7-Oct-15,148.0,Share31
8-Oct-15,146.4,Share31
9-Oct-15,143.3,Share31
12-Oct-15,147.85,Share31
13-Oct-15,142.75,Share31
14-Oct-15,140.75,Share31
15-Oct-15,140.25,Share31
16-Oct-15,146.55,Share31
19-Oct-15,144.7,Share31
20-Oct-15,142.6,Share31
21-Oct-15,143.55,Share31
23-Oct-15,145.35,Share31
26-Oct-15,142.65,Share31
27-Oct-15,142.7,Share31
28-Oct-15,143.45,Share31
29-Oct-15,142.7,Share31
30-Oct-15,142.85,Share31
2-Nov-15,139.05,Share31
3-Nov-15,142.7,Share31
4-Nov-15,143.4,Share31
5-Nov-15,146.25,Share31
6-Nov-15,143.2,Share31
9-Nov-15,140.9,Share31
10-Nov-15,144.7,Share31
11-Nov-15,150.7,Share31
13-Nov-15,152.5,Share31
16-Nov-15,151.0,Share31
17-Nov-15,151.05,Share31
18-Nov-15,148.35,Share31
19-Nov-15,146.55,Share31
20-Nov-15,145.45,Share31
23-Nov-15,146.0,Share31
24-Nov-15,142.65,Share31
26-Nov-15,142.6,Share31
27-Nov-15,142.55,Share31
30-Nov-15,144.65,Share31
1-Dec-15,151.95,Share31
2-Dec-15,153.95,Share31
3-Dec-15,154.75,Share31
4-Dec-15,150.0,Share31
7-Dec-15,149.25,Share31
8-Dec-15,146.05,Share31
9-Dec-15,150.0,Share31
10-Dec-15,152.0,Share31
11-Dec-15,153.75,Share31
14-Dec-15,146.7,Share31
15-Dec-15,153.0,Share31
16-Dec-15,157.95,Share31
17-Dec-15,154.9,Share31
18-Dec-15,159.4,Share31
21-Dec-15,157.0,Share31
22-Dec-15,161.2,Share31
23-Dec-15,158.95,Share31
24-Dec-15,158.7,Share31
28-Dec-15,160.0,Share31
29-Dec-15,160.9,Share31
30-Dec-15,159.0,Share31
31-Dec-15,159.7,Share31
1-Jan-16,160.0,Share31
4-Jan-16,170.0,Share31
5-Jan-16,166.0,Share31
6-Jan-16,168.5,Share31
7-Jan-16,167.95,Share31
8-Jan-16,167.0,Share31
11-Jan-16,168.5,Share31
12-Jan-16,167.05,Share31
13-Jan-16,168.4,Share31
14-Jan-16,160.0,Share31
15-Jan-16,160.95,Share31
18-Jan-16,157.7,Share31
19-Jan-16,152.4,Share31
20-Jan-16,156.0,Share31
21-Jan-16,158.3,Share31
22-Jan-16,170.0,Share31
25-Jan-16,163.4,Share31
27-Jan-16,165.9,Share31
28-Jan-16,165.85,Share31
29-Jan-16,162.35,Share31
1-Feb-16,165.0,Share31
2-Feb-16,161.75,Share31
3-Feb-16,156.95,Share31
4-Feb-16,158.0,Share31
5-Feb-16,156.85,Share31
8-Feb-16,157.3,Share31
9-Feb-16,161.2,Share31
10-Feb-16,159.0,Share31
11-Feb-16,159.0,Share31
12-Feb-16,152.25,Share31
15-Feb-16,152.25,Share31
16-Feb-16,158.9,Share31
17-Feb-16,158.8,Share31
18-Feb-16,155.0,Share31
19-Feb-16,152.9,Share31
22-Feb-16,152.95,Share31
23-Feb-16,151.9,Share31
24-Feb-16,150.4,Share31
25-Feb-16,149.5,Share31
26-Feb-16,149.0,Share31
29-Feb-16,148.9,Share31
1-Mar-16,150.0,Share31
2-Mar-16,159.9,Share31
3-Mar-16,154.4,Share31
4-Mar-16,158.6,Share31
8-Mar-16,158.0,Share31
9-Mar-16,155.0,Share31
10-Mar-16,157.0,Share31
11-Mar-16,152.55,Share31
14-Mar-16,152.25,Share31
15-Mar-16,148.0,Share31
16-Mar-16,146.5,Share31
17-Mar-16,146.25,Share31
18-Mar-16,146.5,Share31
21-Mar-16,149.6,Share31
22-Mar-16,152.5,Share31
23-Mar-16,153.25,Share31
28-Mar-16,154.9,Share31
29-Mar-16,150.5,Share31
30-Mar-16,157.1,Share31
31-Mar-16,166.95,Share31
1-Apr-16,159.3,Share31
4-Apr-16,160.0,Share31
5-Apr-16,159.95,Share31
6-Apr-16,160.9,Share31
7-Apr-16,159.7,Share31
8-Apr-16,157.05,Share31
11-Apr-16,158.0,Share31
12-Apr-16,160.35,Share31
13-Apr-16,160.0,Share31
18-Apr-16,162.0,Share31
20-Apr-16,162.9,Share31
21-Apr-16,169.0,Share31
22-Apr-16,170.95,Share31
25-Apr-16,169.0,Share31
26-Apr-16,168.2,Share31
27-Apr-16,163.75,Share31
28-Apr-16,163.65,Share31
29-Apr-16,163.75,Share31
2-May-16,160.7,Share31
3-May-16,164.9,Share31
4-May-16,165.0,Share31
5-May-16,169.9,Share31
6-May-16,168.85,Share31
9-May-16,165.45,Share31
10-May-16,170.9,Share31
11-May-16,169.9,Share31
12-May-16,172.4,Share31
13-May-16,172.3,Share31
16-May-16,174.7,Share31
17-May-16,170.25,Share31
18-May-16,167.05,Share31
19-May-16,167.0,Share31
20-May-16,167.8,Share31
23-May-16,178.8,Share31
24-May-16,170.3,Share31
25-May-16,173.5,Share31
26-May-16,170.55,Share31
27-May-16,170.4,Share31
30-May-16,174.45,Share31
31-May-16,177.0,Share31
1-Jun-16,167.0,Share31
2-Jun-16,172.95,Share31
3-Jun-16,173.45,Share31
6-Jun-16,170.95,Share31
7-Jun-16,171.0,Share31
8-Jun-16,173.25,Share31
9-Jun-16,172.95,Share31
10-Jun-16,173.0,Share31
13-Jun-16,172.45,Share31
14-Jun-16,169.0,Share31
15-Jun-16,170.2,Share31
16-Jun-16,170.0,Share31
17-Jun-16,174.0,Share31
20-Jun-16,169.9,Share31
21-Jun-16,172.0,Share31
22-Jun-16,173.0,Share31
23-Jun-16,170.6,Share31
24-Jun-16,169.0,Share31
27-Jun-16,167.75,Share31
28-Jun-16,169.0,Share31
29-Jun-16,169.5,Share31
30-Jun-16,172.0,Share31
1-Jul-16,181.0,Share31
4-Jul-16,178.0,Share31
5-Jul-16,177.9,Share31
7-Jul-16,179.9,Share31
8-Jul-16,190.0,Share31
11-Jul-16,188.0,Share31
12-Jul-16,184.6,Share31
13-Jul-16,183.45,Share31
14-Jul-16,179.95,Share31
15-Jul-16,179.95,Share31
18-Jul-16,179.0,Share31
19-Jul-16,179.0,Share31
20-Jul-16,178.7,Share31
21-Jul-16,179.05,Share31
22-Jul-16,178.7,Share31
25-Jul-16,179.9,Share31
26-Jul-16,182.0,Share31
27-Jul-16,180.0,Share31
28-Jul-16,181.95,Share31
29-Jul-16,181.7,Share31
1-Aug-16,180.05,Share31
2-Aug-16,178.15,Share31
3-Aug-16,183.8,Share31
4-Aug-16,181.55,Share31
5-Aug-16,185.9,Share31
8-Aug-16,180.7,Share31
9-Aug-16,183.0,Share31
10-Aug-16,185.0,Share31
11-Aug-16,184.95,Share31
12-Aug-16,184.6,Share31
16-Aug-16,185.0,Share31
17-Aug-16,183.8,Share31
18-Aug-16,190.95,Share31
19-Aug-16,188.0,Share31
22-Aug-16,185.95,Share31
23-Aug-16,182.2,Share31
24-Aug-16,184.5,Share31
25-Aug-16,185.0,Share31
26-Aug-16,188.5,Share31
29-Aug-16,189.8,Share31
30-Aug-16,189.95,Share31
31-Aug-16,188.0,Share31
1-Sep-16,189.1,Share31
2-Sep-16,196.0,Share31
6-Sep-16,195.3,Share31
7-Sep-16,196.8,Share31
8-Sep-16,195.3,Share31
9-Sep-16,207.8,Share31
12-Sep-16,189.4,Share31
14-Sep-16,189.75,Share31
15-Sep-16,188.7,Share31
16-Sep-16,191.4,Share31
19-Sep-16,188.1,Share31
20-Sep-16,190.05,Share31
21-Sep-16,188.65,Share31
22-Sep-16,191.0,Share31
23-Sep-16,188.1,Share31
26-Sep-16,187.55,Share31
27-Sep-16,191.5,Share31
28-Sep-16,192.1,Share31
29-Sep-16,189.95,Share31
30-Sep-16,186.9,Share31
3-Oct-16,185.0,Share31
4-Oct-16,192.85,Share31
5-Oct-16,204.0,Share31
6-Oct-16,205.1,Share31
7-Oct-16,200.1,Share31
10-Oct-16,200.0,Share31
13-Oct-16,203.95,Share31
14-Oct-16,201.5,Share31
17-Oct-16,199.0,Share31
18-Oct-16,202.0,Share31
19-Oct-16,198.2,Share31
20-Oct-16,206.6,Share31
21-Oct-16,213.05,Share31
24-Oct-16,208.0,Share31
25-Oct-16,203.5,Share31
26-Oct-16,197.2,Share31
27-Oct-16,193.8,Share31
28-Oct-16,197.9,Share31
30-Oct-16,197.5,Share31
1-Nov-16,198.85,Share31
2-Nov-16,192.4,Share31
3-Nov-16,192.3,Share31
4-Nov-16,185.0,Share31
7-Nov-16,185.0,Share31
8-Nov-16,187.0,Share31
9-Nov-16,180.0,Share31
10-Nov-16,189.35,Share31
11-Nov-16,186.0,Share31
15-Nov-16,181.8,Share31
16-Nov-16,179.9,Share31
17-Nov-16,175.0,Share31
18-Nov-16,174.6,Share31
21-Nov-16,176.5,Share31
22-Nov-16,174.0,Share31
23-Nov-16,174.0,Share31
24-Nov-16,172.0,Share31
25-Nov-16,176.0,Share31
28-Nov-16,171.2,Share31
29-Nov-16,174.0,Share31
30-Nov-16,171.1,Share31
1-Dec-16,175.0,Share31
2-Dec-16,179.5,Share31
5-Dec-16,174.8,Share31
6-Dec-16,173.0,Share31
7-Dec-16,173.75,Share31
8-Dec-16,172.0,Share31
9-Dec-16,171.45,Share31
12-Dec-16,173.35,Share31
13-Dec-16,172.0,Share31
14-Dec-16,169.0,Share31
15-Dec-16,169.95,Share31
16-Dec-16,166.0,Share31
19-Dec-16,167.5,Share31
20-Dec-16,169.8,Share31
21-Dec-16,169.75,Share31
22-Dec-16,169.0,Share31
23-Dec-16,168.05,Share31
26-Dec-16,168.95,Share31
27-Dec-16,163.0,Share31
28-Dec-16,168.9,Share31
29-Dec-16,169.9,Share31
30-Dec-16,179.0,Share31
2-Jan-17,179.9,Share31
3-Jan-17,179.45,Share31
4-Jan-17,182.75,Share31
5-Jan-17,184.45,Share31
6-Jan-17,179.0,Share31
9-Jan-17,176.0,Share31
10-Jan-17,180.45,Share31
11-Jan-17,178.6,Share31
12-Jan-17,179.0,Share31
13-Jan-17,187.4,Share31
16-Jan-17,186.75,Share31
17-Jan-17,180.55,Share31
18-Jan-17,180.35,Share31
19-Jan-17,179.2,Share31
20-Jan-17,177.95,Share31
23-Jan-17,179.0,Share31
24-Jan-17,179.2,Share31
25-Jan-17,180.4,Share31
27-Jan-17,180.2,Share31
30-Jan-17,180.05,Share31
31-Jan-17,182.0,Share31
1-Feb-17,182.85,Share31
2-Feb-17,185.3,Share31
3-Feb-17,184.65,Share31
6-Feb-17,186.95,Share31
7-Feb-17,185.65,Share31
8-Feb-17,188.5,Share31
9-Feb-17,187.55,Share31
10-Feb-17,187.4,Share31
13-Feb-17,188.4,Share31
14-Feb-17,185.95,Share31
15-Feb-17,188.1,Share31
16-Feb-17,187.5,Share31
17-Feb-17,188.4,Share31
20-Feb-17,188.45,Share31
21-Feb-17,190.35,Share31
22-Feb-17,188.7,Share31
23-Feb-17,187.0,Share31
27-Feb-17,186.4,Share31
28-Feb-17,187.5,Share31
1-Mar-17,186.25,Share31
2-Mar-17,187.9,Share31
3-Mar-17,188.35,Share31
6-Mar-17,191.8,Share31
7-Mar-17,189.45,Share31
8-Mar-17,188.05,Share31
9-Mar-17,189.0,Share31
10-Mar-17,188.95,Share31
14-Mar-17,189.9,Share31
15-Mar-17,186.45,Share31
16-Mar-17,182.85,Share31
17-Mar-17,186.25,Share31
20-Mar-17,180.4,Share31
21-Mar-17,176.0,Share31
22-Mar-17,171.0,Share31
23-Mar-17,169.1,Share31
24-Mar-17,172.65,Share31
27-Mar-17,174.9,Share31
28-Mar-17,180.0,Share31
29-Mar-17,180.0,Share31
30-Mar-17,183.0,Share31
31-Mar-17,187.0,Share31
3-Apr-17,192.4,Share31
5-Apr-17,187.8,Share31
6-Apr-17,184.95,Share31
7-Apr-17,186.8,Share31
10-Apr-17,187.9,Share31
11-Apr-17,186.8,Share31
12-Apr-17,190.65,Share31
13-Apr-17,196.6,Share31
17-Apr-17,197.4,Share31
18-Apr-17,198.1,Share31
19-Apr-17,197.7,Share31
20-Apr-17,198.0,Share31
21-Apr-17,196.25,Share31
24-Apr-17,192.45,Share31
25-Apr-17,193.5,Share31
26-Apr-17,195.85,Share31
27-Apr-17,193.7,Share31
28-Apr-17,197.75,Share31
30-Apr-15,631.0,Share32
4-May-15,622.0,Share32
5-May-15,648.7,Share32
6-May-15,631.95,Share32
7-May-15,600.0,Share32
8-May-15,621.0,Share32
11-May-15,600.0,Share32
12-May-15,595.0,Share32
13-May-15,598.0,Share32
